Date,cot_source_report_date,Market_and_Exchange_Names,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,dealer_net_all,dealer_net_ratio_all,asset_mgr_net_all,asset_mgr_net_ratio_all,lev_money_net_all,lev_money_net_ratio_all,other_rept_net_all,other_rept_net_ratio_all,nonrept_net_all,nonrept_net_ratio_all,cot_available_date,cot_age_days,cot_release_lag_days
2018-06-08,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,3.0,3.0
2018-06-09,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,4.0,3.0
2018-06-10,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,5.0,3.0
2018-06-11,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,6.0,3.0
2018-06-12,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,7.0,3.0
2018-06-13,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,8.0,3.0
2018-06-14,2018-06-05,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2556.0,0.0,0.0,47.0,29.0,1126.0,1845.0,540.0,305.0,1740.0,2206.0,816.0,350.0,0.0,0.0,18.0,0.0070422535211267,-719.0,-0.2812989045383411,235.0,0.0919405320813771,466.0,0.1823161189358372,2018-06-08,9.0,3.0
2018-06-15,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,3.0,3.0
2018-06-16,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,4.0,3.0
2018-06-17,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,5.0,3.0
2018-06-18,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,6.0,3.0
2018-06-19,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,7.0,3.0
2018-06-20,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,8.0,3.0
2018-06-21,2018-06-12,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2643.0,29.0,0.0,0.0,108.0,1349.0,1634.0,427.0,440.0,1824.0,2201.0,819.0,442.0,29.0,0.0109723798713583,-108.0,-0.0408626560726447,-285.0,-0.1078320090805902,-13.0,-0.0049186530457813,377.0,0.1426409383276579,2018-06-15,9.0,3.0
2018-06-22,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,3.0,3.0
2018-06-23,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,4.0,3.0
2018-06-24,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,5.0,3.0
2018-06-25,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,6.0,3.0
2018-06-26,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,7.0,3.0
2018-06-27,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,8.0,3.0
2018-06-28,2018-06-19,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2633.0,29.0,0.0,52.0,59.0,1478.0,1414.0,159.0,590.0,1829.0,2174.0,804.0,459.0,29.0,0.0110140524116976,-7.0,-0.0026585643752373,64.0,0.0243068742878845,-431.0,-0.1636916065324724,345.0,0.1310292442081276,2018-06-22,9.0,3.0
2018-06-29,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,3.0,3.0
2018-06-30,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,4.0,3.0
2018-07-01,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,5.0,3.0
2018-07-02,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,6.0,3.0
2018-07-03,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,7.0,3.0
2018-07-04,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,8.0,3.0
2018-07-05,2018-06-26,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2687.0,29.0,0.0,0.0,111.0,1508.0,1505.0,171.0,515.0,1848.0,2271.0,839.0,416.0,29.0,0.0107927056196501,-111.0,-0.0413100111648678,3.0,0.0011164867882396,-344.0,-0.1280238183848157,423.0,0.1574246371417938,2018-06-29,9.0,3.0
2018-07-06,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,3.0,3.0
2018-07-07,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,4.0,3.0
2018-07-08,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,5.0,3.0
2018-07-09,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,6.0,3.0
2018-07-10,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,7.0,3.0
2018-07-11,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,8.0,3.0
2018-07-12,2018-07-03,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2514.0,0.0,0.0,44.0,84.0,1198.0,1639.0,438.0,366.0,1728.0,2137.0,786.0,377.0,0.0,0.0,-40.0,-0.0159108989657915,-441.0,-0.175417661097852,72.0,0.0286396181384248,409.0,0.1626889419252187,2018-07-06,9.0,3.0
2018-07-13,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,3.0,3.0
2018-07-14,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,4.0,3.0
2018-07-15,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,5.0,3.0
2018-07-16,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,6.0,3.0
2018-07-17,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,7.0,3.0
2018-07-18,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,8.0,3.0
2018-07-19,2018-07-10,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2622.0,0.0,0.0,0.0,119.0,1412.0,1652.0,396.0,368.0,1921.0,2252.0,701.0,370.0,0.0,0.0,-119.0,-0.0453852021357742,-240.0,-0.091533180778032,28.0,0.0106788710907704,331.0,0.1262395118230358,2018-07-13,9.0,3.0
2018-07-20,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,3.0,3.0
2018-07-21,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,4.0,3.0
2018-07-22,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,5.0,3.0
2018-07-23,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,6.0,3.0
2018-07-24,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,7.0,3.0
2018-07-25,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,8.0,3.0
2018-07-26,2018-07-17,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2854.0,0.0,0.0,25.0,89.0,1469.0,1990.0,493.0,332.0,2070.0,2494.0,784.0,360.0,0.0,0.0,-64.0,-0.0224246671338472,-521.0,-0.1825508058864751,161.0,0.0564120532585844,424.0,0.1485634197617379,2018-07-20,9.0,3.0
2018-07-27,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,3.0,3.0
2018-07-28,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,4.0,3.0
2018-07-29,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,5.0,3.0
2018-07-30,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,6.0,3.0
2018-07-31,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,7.0,3.0
2018-08-01,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,8.0,3.0
2018-08-02,2018-07-24,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3431.0,30.0,0.0,44.0,164.0,1353.0,2313.0,868.0,392.0,2500.0,3074.0,931.0,357.0,30.0,0.0087438064704167,-120.0,-0.0349752258816671,-960.0,-0.2798018070533372,476.0,0.1387350626639463,574.0,0.1672981638006412,2018-07-27,9.0,3.0
2018-08-03,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,3.0,3.0
2018-08-04,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,4.0,3.0
2018-08-05,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,5.0,3.0
2018-08-06,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,6.0,3.0
2018-08-07,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,7.0,3.0
2018-08-08,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,8.0,3.0
2018-08-09,2018-07-31,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,3063.0,0.0,0.0,0.0,209.0,1722.0,1969.0,259.0,340.0,2248.0,2785.0,815.0,278.0,0.0,0.0,-209.0,-0.0682337577538361,-247.0,-0.0806398955272608,-81.0,-0.0264446620959843,537.0,0.1753183153770812,2018-08-03,9.0,3.0
2018-08-10,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,3.0,3.0
2018-08-11,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,4.0,3.0
2018-08-12,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,5.0,3.0
2018-08-13,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,6.0,3.0
2018-08-14,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,7.0,3.0
2018-08-15,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,8.0,3.0
2018-08-16,2018-08-07,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2732.0,0.0,0.0,0.0,143.0,1481.0,1454.0,135.0,470.0,1932.0,2383.0,800.0,349.0,0.0,0.0,-143.0,-0.0523426061493411,27.0,0.0098828696925329,-335.0,-0.1226207906295754,451.0,0.1650805270863836,2018-08-10,9.0,3.0
2018-08-17,2018-08-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2983.0,0.0,0.0,0.0,215.0,2065.0,1766.0,138.0,521.0,2278.0,2577.0,705.0,406.0,0.0,0.0,-215.0,-0.0720750921890714,299.0,0.1002346630908481,-383.0,-0.1283942339926248,299.0,0.1002346630908481,2018-08-17,3.0,3.0
2018-08-18,2018-08-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2983.0,0.0,0.0,0.0,215.0,2065.0,1766.0,138.0,521.0,2278.0,2577.0,705.0,406.0,0.0,0.0,-215.0,-0.0720750921890714,299.0,0.1002346630908481,-383.0,-0.1283942339926248,299.0,0.1002346630908481,2018-08-17,4.0,3.0
2018-08-19,2018-08-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2983.0,0.0,0.0,0.0,215.0,2065.0,1766.0,138.0,521.0,2278.0,2577.0,705.0,406.0,0.0,0.0,-215.0,-0.0720750921890714,299.0,0.1002346630908481,-383.0,-0.1283942339926248,299.0,0.1002346630908481,2018-08-17,5.0,3.0
2018-08-20,2018-08-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2983.0,0.0,0.0,0.0,215.0,2065.0,1766.0,138.0,521.0,2278.0,2577.0,705.0,406.0,0.0,0.0,-215.0,-0.0720750921890714,299.0,0.1002346630908481,-383.0,-0.1283942339926248,299.0,0.1002346630908481,2018-08-17,6.0,3.0
2018-08-21,2018-08-14,CME BITCOIN MAIN_PLUS_MICRO AGGREGATE,2983.0,0.0,0.0,0.0,215.0,2065.0,1766.0,138.0,521.0,2278.0,2577.0,705.0,406.0,0.0,0.0,-215.0,-0.0720750921890714,299.0,0.1002346630908481,-383.0,-0.1283942339926248,299.0,0.1002346630908481,2018-08-17,7.0,3.0
