date,news_count,unique_source_count,sources,headline_text_chars,headline_text_hash
2015-04-22,1,1,ACCESSWIRE,104,fdbbe84660d0e4c3
2015-04-23,1,1,Reuters,76,c1f71d465b024608
2015-04-24,3,3,ACCESSWIRE | Business Insider | Reuters,197,5958061aac98c4e1
2015-04-28,2,2,ACCESSWIRE | Marketwired,216,c2f5982dd7fee57d
2015-04-29,1,0,,84,2d70764e0834021b
2015-04-30,4,2,Reuters | Yahoo Finance,233,affbe6ae9b1129fe
2015-05-01,1,1,Benzinga,50,915564eac19d28cb
2015-05-03,1,1,ACCESSWIRE,114,b3b712a422462bc3
2015-05-04,1,1,Marketwired,93,59ac951a2d7943db
2015-05-07,1,1,Yahoo Finance,54,d682d13dbdc11ecf
2015-05-08,1,1,ACCESSWIRE,99,afd13271313434a4
2015-05-12,2,1,ACCESSWIRE,250,af93900d00032755
2015-05-13,2,2,ACCESSWIRE | Benzinga,105,9f88228573ab0a3d
2015-05-15,1,1,ACCESSWIRE,126,0edc73613ef026f2
2015-05-18,1,1,Marketwired,65,970e65ca5d7e5b48
2015-05-19,2,2,Benzinga | Marketwired,133,cbedb475020cbbba
2015-05-20,1,1,Yahoo Finance,64,5b5be353244d8208
2015-05-21,1,1,ACCESSWIRE,74,74ba30ecb4de0535
2015-05-26,1,1,Marketwired,99,472fb8a30484b363
2015-05-28,1,1,Marketwired,172,c6efd93e293a93fb
2015-06-04,1,1,Marketwired,52,92bc4dfce04c03d2
2015-06-05,1,1,Engadget,59,71994cdb31a4527f
2015-06-09,1,1,TechRepublic,27,b6eb22677c5de021
2015-06-10,1,1,ACCESSWIRE,94,860869d2ffc4ddbe
2015-06-12,1,1,Benzinga,26,126d6760dca6d684
2015-06-16,1,1,Reuters,67,996203288343a4be
2015-06-18,2,2,Benzinga | CNBC,103,6136315614299d43
2015-06-23,1,1,Marketwired,37,aea4d4ac19d073ae
2015-06-25,1,1,Benzinga,30,bc11069f162a1be0
2015-06-30,1,1,Marketwired,91,2e0804b55f7bdef1
2015-07-06,1,1,Benzinga,37,618de397aa4d08be
2015-07-07,1,1,Business Insider,50,c0b32434f9ff5bdf
2015-07-08,1,1,Marketwired,104,80ea84309a03bf23
2015-07-09,1,1,Benzinga,43,dcfdd3052af0ce4f
2015-07-10,3,2,Benzinga | Marketwired,163,3c670cd2421ad222
2015-07-15,1,1,Benzinga,32,30a33a89a0aca2e6
2015-07-16,1,1,Marketwired,72,c6d852c4a9a40824
2015-07-23,3,3,Benzinga | CNBC | Marketwired,205,83a541a4d880e1ce
2015-07-24,1,1,ACCESSWIRE,137,abb7c7b241cecd79
2015-07-27,1,1,ACCESSWIRE,116,bd521098ea685f49
2015-07-29,1,1,ACCESSWIRE,78,03912f570108f2bc
2015-07-30,1,1,Benzinga,33,b13a31150fc51b41
2015-08-07,2,2,Benzinga | Reuters,90,bbd62dac6b33ae48
2015-08-10,1,1,Benzinga,27,511b31d794da855b
2015-08-18,1,1,Benzinga,34,0b8e5b2c5e7249f1
2015-08-31,1,1,Benzinga,54,e601c9da787fb1c7
2015-09-01,1,1,ACCESSWIRE,76,83dfab7c626f1752
2015-09-08,1,1,Benzinga,35,69927bcd67f365e2
2015-09-09,1,1,Benzinga,37,a8aec139e5729853
2015-09-11,1,1,Benzinga,65,17562dd4a6d147c5
2015-09-15,2,2,Benzinga | etf.com,75,246af5c89ffef336
2015-09-18,2,2,Entrepreneur | etf.com,97,aefa5abb9a2c9601
2015-09-21,1,1,Benzinga,53,0e8baebf02c9b17a
2015-09-23,1,1,Benzinga,47,fa1112a2c6272eaf
2015-09-25,1,1,Market Realist,25,850811f3e753acbb
2015-09-30,1,1,Benzinga,67,5cf24f64cf1b02a2
2015-10-04,1,1,Reuters,57,bebdc6978324f022
2015-10-05,2,1,Benzinga,115,0e3f5b2bd52a2aed
2015-10-07,1,1,Benzinga,54,d53ab8f6ec18b3b4
2015-10-08,1,1,CNBC,48,b1e24f7f5c0b4126
2015-10-09,1,1,ACCESSWIRE,42,f12a62aee54dcb2c
2015-10-26,1,1,Marketwired,63,110bc574027d499e
2015-10-27,1,1,Reuters,64,e11cd064d7ca9d65
2015-10-28,1,1,Marketwired,61,8a43d4ec3078701e
2015-10-30,1,1,ACCESSWIRE,133,2fe53e166a949db4
2015-11-01,1,1,Marketwired,100,4b235b19965bde25
2015-11-02,1,1,Business Insider,54,d65ac8838a140b8a
2015-11-03,3,2,Business Insider | CNBC,136,6e16c3ebd5c74cd6
2015-11-04,1,1,Business Insider,56,ff9df00b39d721d5
2015-11-05,2,2,Benzinga | Yahoo Finance,92,df2e390fd120828d
2015-11-08,1,1,Business Insider,33,747c0e2801920bd6
2015-11-09,1,1,ACCESSWIRE,101,4f47f81e1360c87b
2015-11-19,1,1,Benzinga,47,51afd0c0fe2eb006
2015-11-20,1,1,Benzinga,30,2d635d82651e315a
2015-11-27,1,1,Benzinga,44,1a6fc3baa9833ed6
2015-12-01,3,2,24/7 Wall St. | Fox Business,156,0a00892d1fede98c
2015-12-11,1,1,Benzinga,52,12feb64b7674216e
2015-12-16,1,1,Quartz,80,21fc9b6338482d32
2015-12-24,1,1,Benzinga,36,0013f727862f040a
2015-12-31,1,1,Benzinga,32,f4a9f10b896e0c09
2016-01-04,1,1,Benzinga,53,7e303ef2b9eae473
2016-01-06,1,1,Benzinga,36,750dd80dc4d98231
2016-01-08,1,1,Benzinga,34,303e8f9443f2d93d
2016-01-14,2,2,Benzinga | Yahoo Finance,94,6dd68229e158a58f
2016-01-18,1,1,Yahoo Finance,59,2d4b53268560c0e4
2016-01-19,1,0,,105,11349b838de3cf7e
2016-01-20,1,1,Yahoo Finance,57,42449a9d2a31362f
2016-01-26,1,1,Benzinga,50,24466a6495e1992c
2016-01-28,1,1,ACCESSWIRE,207,51c2e60603c364be
2016-01-29,1,1,ACCESSWIRE,63,2bff50e8bf49548b
2016-02-01,1,1,Benzinga,54,4343c0d15d01bfa5
2016-02-17,1,1,Yahoo Finance,57,f23c3f058ac91dfc
2016-02-25,1,1,ACCESSWIRE,58,c0dd66af67e645af
2016-03-04,2,2,Fortune | Reuters,117,e8cd53ea9ae3ccd2
2016-03-09,1,1,ACCESSWIRE,111,aeb8a9a847414a72
2016-03-18,1,1,Reuters,72,09129513dc359e84
2016-04-01,1,1,Engadget,61,c4a2ea101c36be5c
2016-04-06,1,1,Benzinga,39,24d5b03633ce2703
2016-04-11,1,1,CNBC,44,b9400bef0f69b190
2016-04-13,2,2,Marketwired | Reuters,85,44ca7a10e9546fda
2016-04-15,1,1,Yahoo Finance,57,bba431df93f1a0dd
2016-04-19,1,1,Yahoo Finance,46,629d74d868563ddb
2016-05-02,2,2,Benzinga | Business Insider,140,1cd2aaa08041f363
2016-05-06,1,1,Reuters,58,a1c5f10783ddbd8a
2016-05-14,1,1,Business Insider,63,6a4a273915255cfa
2016-05-16,1,1,ACCESSWIRE,49,a30fcdaa00178ee9
2016-05-19,2,2,Quartz | Reuters,160,a6a50178cba93322
2016-05-31,1,1,Reuters,63,a24f4f08ea879382
2016-06-10,1,1,U.S.News & World Report,26,bb2e4c8d4adb6a57
2016-06-16,1,1,ACCESSWIRE,65,5613b251547afebf
2016-06-17,1,1,Benzinga,77,3c71dad6937acea4
2016-06-20,2,2,Benzinga | CNBC,148,7601b7a3283224cc
2016-06-23,3,3,ACCESSWIRE | Benzinga | CNBC,284,aefc26c7c10978f8
2016-06-24,3,3,Benzinga | CNBC | Yahoo Finance,195,da5f5651bf99d10c
2016-06-27,1,1,Marketwired,55,086c8732ced7ef81
2016-06-30,2,2,Benzinga | ETF Trends,113,5716d1bc5b7889b4
2016-07-01,1,1,Reuters,71,0ac932946ad7b561
2016-07-05,1,1,Reuters,71,36aaefe7d436360c
2016-07-06,1,1,ACCESSWIRE,49,f874dcbfc73a29a0
2016-07-08,1,1,Reuters,61,72fb29bbbda379d1
2016-07-12,1,1,Benzinga,33,5a01f1958aa23ee3
2016-07-13,1,1,ACCESSWIRE,57,d3e6f49e8df1931e
2016-07-14,1,1,DailyFX,69,a4df9282d4aa71dc
2016-07-15,1,1,ETF Trends,43,6c162beea6b575ec
2016-08-01,1,1,ACCESSWIRE,53,11fbb44d64fd5be0
2016-08-03,5,4,Engadget | Reuters | Yahoo Finance Video | Zacks,299,d39e2592eb5b1ae2
2016-08-04,2,2,DailyFX | Time,133,c7b88231e5576995
2016-08-05,1,1,Benzinga,98,e9f7cd483b5a0753
2016-08-07,1,1,ACCESSWIRE,70,c48557881ad4082c
2016-08-09,1,1,ACCESSWIRE,111,b8d89c19897fc1b4
2016-08-15,2,2,ACCESSWIRE | Reuters,157,a426ea5c7a89f575
2016-08-27,1,1,ETF Trends,41,676367ea0bf1b9e8
2016-08-30,1,1,Quartz,63,48637212a7cbf377
2016-09-06,1,1,ACCESSWIRE,136,0460c403f4574671
2016-09-19,1,1,Reuters,63,b197242bbdccae41
2016-09-20,1,1,Benzinga,58,fce09079b912dbad
2016-10-13,1,1,ACCESSWIRE,103,6ef60579a5b63c65
2016-10-27,1,1,ACCESSWIRE,114,268cefd28ac77b26
2016-11-03,1,1,Yahoo Finance,57,0eb2b256c939ac3f
2016-11-09,1,1,Yahoo Finance,46,d4858ceae15a28db
2016-11-23,1,1,ACCESSWIRE,172,876161f4cd07d213
2016-11-30,1,1,ACCESSWIRE,208,a777ad36470a17a3
2016-12-03,1,1,Business Insider,125,efbefa1391b6d56d
2016-12-07,1,1,CNBC,100,f6c18879a2cdb215
2016-12-09,1,1,Reuters,49,6a84e442e0d9d1b7
2016-12-13,1,1,Reuters,67,20b3329c89f4b282
2016-12-14,1,1,Engadget,60,38d8bd66daeb567d
2016-12-22,1,1,Reuters,56,d56071127ea359ab
2016-12-28,1,1,Benzinga,34,20c3d9542cad8cfe
2016-12-29,1,1,CNBC,51,18771a1090778d1f
2016-12-30,1,0,,67,45ff2092c9ee9c86
2017-01-02,2,2,CNBC | Reuters,120,13d28d4889ee2992
2017-01-04,2,2,ACCESSWIRE | Business Insider,93,c89fe91888e015c2
2017-01-05,5,5,Business Insider | CNBC | Reuters | Yahoo Finance | Zacks,296,47c40ffb2285568b
2017-01-06,2,2,Benzinga | Reuters,126,e0bf4c61f986a6a8
2017-01-09,1,1,Reuters,74,f6f05c6e4039251c
2017-01-11,5,4,Business Insider | CNBC | Entrepreneur | Reuters,287,56b5ba2965267297
2017-01-12,1,1,ACCESSWIRE,111,d82f545c2a6821c8
2017-01-13,1,1,Business Insider,28,d97c96cb5cbad27a
2017-01-17,2,2,GuruFocus.com | Reuters,113,9556c51d2b2a4db9
2017-01-18,1,1,Business Insider,24,5a1e201a16e6b9ae
2017-01-19,2,2,Business Insider | Reuters,116,96b68b97f0853fa2
2017-01-23,1,1,Business Insider,54,3d7c6a994f605200
2017-01-27,1,1,Reuters,52,c47171e9b0d48d40
2017-02-07,1,1,Business Insider,25,e007a8048d6ff696
2017-02-08,1,1,Business Insider,62,7f589e3cecbb2e70
2017-02-09,1,1,Business Insider,60,c0458ae82af26f99
2017-02-10,2,2,CNBC | Reuters,128,7d3efebcfa090124
2017-02-13,1,1,Business Insider,26,010940efe1f6286f
2017-02-16,1,1,etf.com,24,fd78fd2e47672f88
2017-02-21,1,1,Business Insider,26,4c8bd33b4b2109ef
2017-02-23,1,1,CNBC,59,afcf50f741f15b3c
2017-02-24,1,1,Reuters,61,82be255886184d40
2017-03-01,1,1,Yahoo Finance,55,f1fcfa6b9254b90b
2017-03-03,3,3,Benzinga | CNBC | Reuters,228,abc4944d966c31eb
2017-03-07,2,2,Business Insider | CNBC,118,2d06e6d4aaccc753
2017-03-09,1,1,Business Insider,28,7fa0d5fcee9dd60e
2017-03-10,5,4,Business Insider | Reuters | Yahoo Finance | etf.com,261,939a66fc2e09392b
2017-03-11,2,2,DailyFX | Kiplinger,108,2e822114ced396c1
2017-03-12,1,1,Zacks,40,22e7e930adc01ddd
2017-03-14,1,1,Fortune,69,a9496ddd88f852bd
2017-03-15,1,1,Zacks,37,389d7edf505c630d
2017-03-16,1,1,Business Insider,39,dc57ae26eacd3dc4
2017-03-19,1,1,Fortune,50,21ebe693d2704ea4
2017-03-20,2,2,Fortune | Reuters,131,f5406d7a71ab8e8e
2017-03-21,1,1,Business Insider,23,b8b7079a64d8b24f
2017-03-23,1,1,ACCESSWIRE,57,9d0a06f290ce1042
2017-03-24,1,1,Quartz,66,5cebf2f217dfbd18
2017-03-28,2,1,Business Insider,97,29f0b208a581e8b7
2017-04-02,1,1,Yahoo Finance,21,88f39a3a3fd4b63f
2017-04-05,1,1,Reuters,76,b1eedf389213a4e0
2017-04-06,1,1,ACCESSWIRE,83,83192918e0c40951
2017-04-07,1,1,U.S.News & World Report,45,2c04054cd53746e8
2017-04-11,1,1,Quartz,60,710bdc1065029d26
2017-04-12,1,1,CNBC,86,2828e055bfda5536
2017-04-15,1,1,Fortune,56,62dbd9b55be76912
2017-04-20,1,1,Business Insider,42,a407c7f499ba934b
2017-04-21,1,1,ACCESSWIRE,121,09b3f912c4648605
2017-04-25,2,1,Reuters,132,73bcf55e186ad9f0
2017-04-29,1,1,Fortune,30,59540a5501f0b78b
2017-05-02,1,1,DailyFX,62,555f349d8d027ff3
2017-05-03,1,1,ACCESSWIRE,49,57955dcc6f4b957d
2017-05-04,1,1,Business Insider,114,a90fda6a7c2fec99
2017-05-09,1,1,Business Insider,44,e6fb24eba2fe24e7
2017-05-11,1,1,Business Insider,45,e45601463316cd7d
2017-05-12,1,1,Zacks,34,9405977e3f6cf618
2017-05-15,2,2,CNBC | Reuters,134,1b1b8b0719661b05
2017-05-19,1,1,Business Insider,45,af0f8a09e22d7434
2017-05-21,1,1,Fortune,44,c9ee8566e03a418d
2017-05-22,3,3,Fortune | Reuters | etf.com,177,b934915b2ff9a196
2017-05-24,2,2,Business Insider | Reuters,137,e4f9d45dce2864c3
2017-05-25,2,2,Business Insider | CNBC,176,7b405e2c9b2e7892
2017-05-26,3,3,Business Insider | CNBC | Fortune,178,ee354facaa5230e2
2017-05-30,1,1,Benzinga,46,8090bd59216563dd
2017-05-31,3,3,CNBC | Zacks | etf.com,189,aafb589eaf1d985a
2017-06-01,1,1,Zacks,109,906f45292cecddfd
2017-06-02,2,2,Reuters | Zacks,159,02dd3ac86f21e3bc
2017-06-06,5,4,Business Insider | CNBC | Harvest Exchange | Marketwired,345,118456db5c1fbf8e
2017-06-09,1,1,ACCESSWIRE,82,d50dbd1772074344
2017-06-11,2,2,CNBC | Fortune,114,44c34d70477d2ad6
2017-06-12,1,1,Business Insider,42,5d4e21535274656d
2017-06-13,3,3,Benzinga | Business Insider | Zacks,112,f21727413e0159f8
2017-06-15,3,3,ACCESSWIRE | Business Insider | Reuters,258,4a36fd90a4e57c5c
2017-06-16,1,1,Business Insider,19,67b0d87b5ba98c83
2017-06-19,1,1,ACCESSWIRE,116,2be5e60fccdff6bf
2017-06-20,2,2,Investing.com | SmarterAnalyst,118,10107130bad39111
2017-06-24,1,0,,48,1eec1f8d36d5f283
2017-06-25,1,1,FX Empire,83,b95c41f76dd08df1
2017-06-26,2,2,Business Insider | Investing.com,70,768f1247cb222999
2017-06-27,2,2,Investing.com | Reuters,141,84d829668721a436
2017-06-29,1,1,Marketwired,119,bd4e0ee1c77b18de
2017-06-30,1,1,InvestorPlace,32,a3294240da65a7da
2017-07-03,3,3,ACCESSWIRE | Business Insider | Fortune,406,f319c88c32fd1584
2017-07-10,2,2,ACCESSWIRE | FX Empire,177,97e24e90a87f8fe7
2017-07-11,1,1,Yahoo Finance,50,1d3705faf9517633
2017-07-12,1,1,Business Insider,68,0dea397fe5e2ad5a
2017-07-13,2,2,ACCESSWIRE | Fortune,240,147f54f525ce2882
2017-07-17,2,2,Business Insider | FX Empire,138,d307a67972a76def
2017-07-19,1,1,Business Insider,78,5c418ca6809829db
2017-07-20,1,1,CNBC,79,63d842421386809f
2017-07-22,1,1,InvestorPlace,63,9053a0039ba40abd
2017-07-24,1,1,FX Empire,63,fb7216d97df5bbe8
2017-07-25,1,1,Business Insider,88,e4a65fef61a13327
2017-07-27,1,1,CNBC,73,98b337c07b4a4021
2017-07-28,1,1,Fortune,72,1e071899a1987884
2017-07-31,4,4,Business Insider | Investing.com | Reuters | TechCrunch,263,98129d0f188ea293
2017-08-01,7,6,ALM Media | Business Insider | CNBC | Engadget | International Business Times | Investing.com,412,a3f8d00d99c74987
2017-08-02,6,5,ACCESSWIRE | Benzinga | Business Insider | Investing.com | Reuters,466,dbc1996fe79ec1aa
2017-08-03,2,2,CNBC | Fortune,160,c7f0c6d10d46d6cd
2017-08-04,4,4,Business Insider | Engadget | InvestorPlace | TechCrunch,243,39ace46349860104
2017-08-05,1,1,Fortune,48,8f285c63b9da47ef
2017-08-07,5,4,Business Insider | CNBC | FX Empire | Investing.com,327,810d1a95373e38d7
2017-08-08,2,2,Business Insider | Marketwired,185,d118d78377a7d687
2017-08-10,2,2,ACCESSWIRE | Yahoo Finance,145,0567423c82cdf5c9
2017-08-13,1,1,CNBC,95,c0f0497faf279816
2017-08-14,3,3,Business Insider | Investing.com | Zacks,226,146f1e272ec45320
2017-08-15,3,2,Business Insider | FX Empire,176,e2aa9699b943e8f6
2017-08-17,2,2,ACCESSWIRE | CNBC,188,ed4a871fbeab8b72
2017-08-18,1,1,The Telegraph,73,0c63248b6b11d15d
2017-08-19,1,1,Fortune,74,174eabee57eb10c0
2017-08-20,1,1,Investing.com,59,dc0f98e865f3cd1e
2017-08-21,1,1,Mashable Tech,43,bcb21654e65c2974
2017-08-22,3,2,Fortune | Zacks,176,9485d0c15222fe1b
2017-08-23,1,1,The Telegraph,77,1da64e757586c0ab
2017-08-24,2,2,CNBC | FX Empire,99,9070a090c2dcb5aa
2017-08-25,4,4,FX Empire | Fortune | The Telegraph | Zacks,257,e46ea1cede70d9a4
2017-08-26,1,1,FX Empire,95,0063c3c96fc428b0
2017-08-29,2,2,CNBC | Investing.com,180,afb79aff3b66ebe5
2017-08-30,6,4,Fortune | Investing.com | InvestorPlace | Newsfile,427,43842fdc02382c70
2017-08-31,3,3,Business Insider | CNBC | InvestorPlace,186,88d0416f3c0d2c3f
2017-09-01,5,5,Benzinga | Business Insider | FX Empire | InvestorPlace | The Telegraph,331,ae856bca4922d425
2017-09-02,1,1,Fortune,44,7b5001b3d522ba08
2017-09-03,2,2,Fortune | Investing.com,151,394d49baaffc1da8
2017-09-04,3,2,FX Empire | Investing.com,235,51e2684ea7b0d984
2017-09-05,5,5,CNBC | FX Empire | Fortune | Investing.com | Zacks,333,c113b70243274388
2017-09-06,5,4,Business Insider | CNBC | Investing.com | The Telegraph,302,298a6d1d9fe6e5f7
2017-09-07,4,3,CNBC | FX Empire | Investing.com,259,640a8a5a302c6020
2017-09-08,6,6,Business Insider | CNBC | Fortune | Investing.com | Reuters | TechCrunch,442,ea47c08817fb61ec
2017-09-10,2,2,FX Empire | Investing.com,99,b02cc302fa8c9bc2
2017-09-11,4,2,CNBC | Fortune,265,7723452de26a6095
2017-09-12,12,7,Business Insider | CNBC | FX Empire | Fortune | Investing.com | The Telegraph | Yahoo Finance,807,3e603067274c248e
2017-09-13,12,8,ACCESSWIRE | Business Insider | CNBC | FX Empire | Fortune | Investing.com | InvestorPlace | Reuters,860,e9418a3b05508704
2017-09-14,12,10,Benzinga | Business Insider | CNBC | FX Empire | Fortune | Investing.com | InvestorPlace | Reuters | The Telegraph | Yahoo Finance,762,4ead14ce2698b066
2017-09-15,8,6,CNBC | FX Empire | Fortune | Reuters | Yahoo Finance | Zacks,519,052ce53e0eb1cb53
2017-09-17,2,2,Benzinga | FX Empire,111,8ed686b99500deb5
2017-09-18,6,4,Business Insider | FX Empire | Fortune | Investing.com,382,d02e02c002217585
2017-09-19,5,4,FX Empire | Fortune | Investing.com | InvestorPlace,288,93d094352a9876f5
2017-09-20,1,1,FX Empire,66,ffda049110ab4dbf
2017-09-21,4,4,ACCESSWIRE | Benzinga | Business Insider | Investing.com,413,7046f505c4ee2f6b
2017-09-22,3,2,Fortune | Reuters,198,903cc446b2952b3e
2017-09-23,1,1,Fortune,67,c132bc6ef078f756
2017-09-27,1,1,FX Empire,22,d1b8b1f995516710
2017-09-28,5,4,Business Insider | CoinDesk | FX Empire | Investing.com,349,052e2d3caf42d5be
2017-09-29,2,2,FX Empire | InvestorPlace,114,2993849744e3d4b9
2017-10-02,4,4,CoinDesk | FX Empire | Fortune | Investing.com,217,ae447c8896820880
2017-10-03,2,2,Investing.com | Reuters,77,e12c62b7ce753374
2017-10-04,3,3,ACCESSWIRE | CoinDesk | Marketwired,340,15321a545290fdd0
2017-10-05,4,3,Benzinga | CoinDesk | Newsfile,345,743c550bd8c244aa
2017-10-06,4,2,CoinDesk | Entrepreneur,277,5f95cc3c6d1840fb
2017-10-08,1,1,FX Empire,70,d9feb0cc8494a938
2017-10-09,6,4,CNBC | CoinDesk | Fortune | Investing.com,342,926b503bcd5969db
2017-10-10,11,5,Business Insider | CNBC | CoinDesk | FX Empire | Investing.com,733,7fbb5a8c4cc94a71
2017-10-11,4,3,CoinDesk | FX Empire | InvestorPlace,254,87b0088e62ff7d85
2017-10-12,14,7,Business Insider | CNBC | CoinDesk | FX Empire | Investing.com | Reuters | TechCrunch,898,1e5ec0d8be3dcb19
2017-10-13,9,4,CoinDesk | Fortune | Yahoo Finance | Zacks,509,6606e6769da20bbe
2017-10-14,2,2,CoinDesk | InvestorPlace,106,9a7af5c029ccafb5
2017-10-16,2,2,ALM Media | Fortune,104,e220c7fe8574fa73
2017-10-17,1,1,TechCrunch,58,c271319dbd952550
2017-10-20,4,4,CNBC | CoinDesk | Fortune | Reuters,210,3d5b81df37a4676e
2017-10-22,1,1,Motley Fool,89,acfbdfd29238f593
2017-10-23,8,6,CoinDesk | FX Empire | Fortune | InvestorPlace | Reuters | The Telegraph,539,b1e93b1ba1fabc64
2017-10-24,5,3,Business Insider | CoinDesk | FX Empire,276,c7b7ab8638b2145e
2017-10-25,5,5,CoinDesk | FX Empire | Fortune | The Telegraph | Yahoo Finance,335,60151b3ab01e83a3
2017-10-26,5,3,CoinDesk | FX Empire | Fox Business,345,76dd32ec8aed0598
2017-10-27,3,3,Benzinga | CoinDesk | Fox Business,175,a010a7db6f171016
2017-10-30,3,2,CNBC | CoinDesk,235,140335a9a01dfb94
2017-10-31,2,2,CNBC | CoinDesk,145,5e034fa3fec9e2de
2017-11-01,2,2,CNBC | Reuters,149,beae2f9709e5a1bf
2017-11-02,9,6,Business Insider | CoinDesk | Motley Fool | Reuters | TechCrunch | The Telegraph,662,99c556d5154e2a6d
2017-11-03,3,2,CoinDesk | FX Empire,204,69d667930e4d6c2b
2017-11-06,5,4,Bloomberg | Business Insider | CoinDesk | Marketwired,372,a8e90c37595b0419
2017-11-07,3,3,CoinDesk | Reuters | Yahoo Finance,191,dc5b3b1cd34185d7
2017-11-08,10,7,Business Insider | CNBC | CoinDesk | Engadget | FX Empire | Quartz | Reuters,729,1b65e1ced74c7313
2017-11-09,2,2,FX Empire | The Telegraph,125,a543090c2c25ea5f
2017-11-10,6,5,Business Insider | CNBC | CoinDesk | FX Empire | Reuters,408,ae38095154fc21c5
2017-11-12,6,6,Business Insider | CNBC | CoinDesk | FX Empire | Fortune | Investing.com,472,ec28bb77e1666afb
2017-11-13,11,8,ACCESSWIRE | Business Insider | CNBC | CoinDesk | FX Empire | Motley Fool | Reuters | The Telegraph,793,29c622d25ec070cd
2017-11-14,1,1,FX Empire,46,6878d40c3de18afd
2017-11-15,10,8,Business Insider | CNBC | CoinDesk | Engadget | Fortune | Motley Fool | TechCrunch | Yahoo Finance,741,67d51997d8c846ca
2017-11-16,9,5,CoinDesk | FX Empire | Fortune | InvestorPlace | Zacks,575,1c5fbc9c5c8d5d3f
2017-11-17,3,3,CoinDesk | Entrepreneur | Yahoo Finance,178,5060bdbc6efd35ae
2017-11-18,1,1,CoinDesk,56,2552a4b0dc1f5b08
2017-11-19,1,1,Motley Fool,54,45fdea19127f0bc3
2017-11-20,10,7,Business Insider | CoinDesk | FX Empire | Inverse | Quartz | Reuters | TechCrunch,630,0f1403f49c2245d6
2017-11-21,6,4,Business Insider | CNBC | CoinDesk | FX Empire,384,ebede02df4624040
2017-11-22,2,2,FX Empire | InvestorPlace,119,7d6099a6636d5452
2017-11-23,2,1,CoinDesk,128,a8335de81e25726c
2017-11-24,5,3,CoinDesk | FX Empire | Motley Fool,326,97d1b48307b60e0e
2017-11-25,2,2,CoinDesk | Fortune,123,9c3354af2302fa76
2017-11-26,6,5,Business Insider | CNBC | CoinDesk | FX Empire | Fortune,348,61166bd5705b1910
2017-11-27,10,6,Business Insider | CoinDesk | FX Empire | Motley Fool | Reuters | The Telegraph,657,f1259088ed3513cb
2017-11-28,13,8,Benzinga | Business Insider | CoinDesk | FX Empire | Fortune | InvestorPlace | Reuters | etf.com,782,cb22f1270b3d401d
2017-11-29,27,13,Business Insider | CNBC | CoinDesk | FX Empire | Fortune | Inverse | Motley Fool | Popular Mechanics | Reuters | The Conversation | The Telegraph | Yahoo Finance | Zacks,1781,0b9482915c8c3b9f
2017-11-30,10,7,Business Insider | CNBC | CoinDesk | FX Empire | Fortune | Motley Fool | Reuters,585,cda2a419db52f66a
2017-12-01,9,9,Business Insider | CNBC | Entertainment Weekly | Fortune | InvestorPlace | Motley Fool | Reuters | Singapore Business Review | The Telegraph,685,6b5087ec1924d7c2
2017-12-02,2,2,Fortune | Motley Fool,126,fc1d668ca07cd2a4
2017-12-03,4,4,CNBC | FX Empire | Fortune | Motley Fool,233,7fa5ea72b3a9ebfd
2017-12-04,12,7,CoinDesk | FX Empire | Fortune | Investing.com | Motley Fool | Reuters | The Telegraph,700,2e5871fd26b1d03d
2017-12-05,14,9,CNBC | CoinDesk | FX Empire | Fortune | Motley Fool | Reuters | Yahoo Finance | Yahoo Finance UK | Zacks,883,9fd2665864930b74
2017-12-06,16,9,Business Insider | CNBC | CoinDesk | FX Empire | Fortune | Inverse | Reuters | The Conversation | Zacks,999,1615fc4c69612937
2017-12-07,31,16,ALM Media | Business Insider | CNBC | CoinDesk | FX Empire | Fortune | Fox Business | InvestorPlace | Motley Fool | Quartz | Reuters | TechCrunch | The Telegraph | Time | Yahoo Finance | Zacks,2027,4aca1d84e337b86e
2017-12-08,18,10,ACCESSWIRE | CNBC | CoinDesk | FX Empire | Fortune | Motley Fool | Reuters | Yahoo Finance | Yahoo News UK | etf.com,1191,09cf83a8b25b0fea
2017-12-09,4,2,FX Empire | Fortune,294,f0597a255dd1d250
2017-12-10,9,8,ACCESSWIRE | Business Insider | CoinDesk | FX Empire | Fox Business | Motley Fool | Reuters | Yahoo Finance,643,ffa62c4311c76237
2017-12-11,24,13,Business Insider | CNBC | CoinDesk | FX Empire | Fortune | Fox Business | Inverse | Investing.com | Motley Fool | Reuters | TechCrunch | Time | Yahoo Finance,1622,3c5782883a1ba2f1
2017-12-12,26,11,ACCESSWIRE | Benzinga | Business Insider | CNBC | CoinDesk | FX Empire | Fortune | InvestorPlace | Reuters | Yahoo Finance | etf.com,1832,e2b89e45e59899f8
2017-12-13,12,8,Business Insider | CNBC | Fortune | Investing.com | InvestorPlace | Tech Media Network (Tom's Guide) | Yahoo Finance | Zacks,845,96ffe1bf4a0a8464
2017-12-14,12,8,Benzinga | CoinDesk | Engadget | FX Empire | Fortune | Motley Fool | Reuters | U.S.News & World Report,763,56b6699af3408f3c
2017-12-15,10,6,Business Insider | CoinDesk | FX Empire | Fortune | Motley Fool | Reuters,608,4c30d732f0324cc2
2017-12-16,2,2,ACCESSWIRE | FX Empire,199,a99d3c1c23915d8f
2017-12-17,2,2,CoinDesk | Investing.com,114,074fe412c78c50fb
