split,feature,num_rows,missing_rate,mean,std,min,max
test,finbert_sentiment_delta_20d_7d,1441,0.0,-0.0018159660821276083,0.09273876184388222,-0.2587073422435404,0.3069081779628164
test,finbert_news_fg_proxy_delta_20d_7d,1441,0.0,3.638157310337427,20.617558772968206,-78.67964837769635,62.68929173719021
test,finbert_sentiment_delta_60d_20d,1441,0.0,-0.0019113345374126122,0.07279605535384358,-0.18164461658410058,0.21016508289212585
test,finbert_news_fg_proxy_delta_60d_20d,1441,0.0,6.2531697880622685,20.70467506600339,-66.80962760273474,71.64705391642354
all,finbert_news_count_7d,2399,0.0,69.38390996248437,32.81711535823336,5.0,211.0
all,finbert_missing_7d,2399,0.0,0.0,0.0,0.0,0.0
all,finbert_unique_source_count_7d,2399,0.0,13.893705710712798,5.641570023084682,2.0,33.0
all,finbert_positive_count_7d,2399,0.0,19.263443101292204,11.857007091348816,0.0,86.0
all,finbert_negative_count_7d,2399,0.0,18.10254272613589,10.839352640969857,1.0,79.0
all,finbert_neutral_count_7d,2399,0.0,32.017924135056276,16.693681280297387,2.0,109.0
all,finbert_positive_ratio_7d,2399,0.0,0.27220618905214383,0.10029241133454275,0.0,0.5666666666666667
all,finbert_negative_ratio_7d,2399,0.0,0.2635455928210667,0.10375553814651127,0.034482758620689655,0.6666666666666666
all,finbert_neutral_ratio_7d,2399,0.0,0.4642482181267895,0.10254139951724837,0.14893617021276595,0.8
all,finbert_confidence_mean_7d,2399,0.0,0.8151967291895916,0.02097688145528855,0.7440289947826088,0.9006613795
all,finbert_confidence_max_7d,2399,0.0,0.9668672540433515,0.007232748210396129,0.9313374,0.97640926
all,finbert_low_confidence_count_7d,2399,0.0,2.2138390996248436,1.8819741624364952,0.0,11.0
all,finbert_high_confidence_positive_count_7d,2399,0.0,11.056690287619842,7.4992435014883485,0.0,51.0
all,finbert_high_confidence_negative_count_7d,2399,0.0,12.120466861192163,8.04144251862076,0.0,64.0
all,finbert_sentiment_mean_7d,2399,0.0,0.02245838251415466,0.14868483328539822,-0.5158323005416667,0.3889016619393939
all,finbert_sentiment_sum_7d,2399,0.0,2.062165823433682,10.99374845669208,-54.50896980979999,54.24895430421
all,finbert_sentiment_std_7d,2399,0.0,0.5565198810667175,0.06253021413854062,0.3392464817812168,0.7358689988869501
all,finbert_sentiment_abs_mean_7d,2399,0.0,0.44897735518946547,0.07451806327666982,0.2211186222074074,0.7092046500384614
all,finbert_confidence_weighted_sentiment_mean_7d,2399,0.0,0.011557329708289545,0.15749961975235163,-0.5427291441438116,0.40708220322931515
all,finbert_positive_prob_mean_7d,2399,0.0,0.28702841939100615,0.08140052459148296,0.07286777490625002,0.5169695221076922
all,finbert_negative_prob_mean_7d,2399,0.0,0.2645700369100841,0.0888936562724968,0.0638285015,0.6301716302916667
all,finbert_neutral_prob_mean_7d,2399,0.0,0.4484015442235061,0.08336111395539611,0.21297667343181817,0.7155115642962964
all,finbert_count_matches_sample_table_7d,2399,0.0,1.0,0.0,1.0,1.0
all,finbert_news_count_20d,2399,0.0,197.80783659858275,85.05851494363762,44.0,422.0
all,finbert_missing_20d,2399,0.0,0.0,0.0,0.0,0.0
all,finbert_unique_source_count_20d,2399,0.0,21.67819924968737,7.740569602649429,7.0,43.0
all,finbert_positive_count_20d,2399,0.0,54.86577740725302,29.347837594020692,5.0,165.0
all,finbert_negative_count_20d,2399,0.0,51.636515214672784,25.67688362103946,8.0,151.0
all,finbert_neutral_count_20d,2399,0.0,91.30554397665694,42.99176093199505,17.0,221.0
all,finbert_positive_ratio_20d,2399,0.0,0.2724700877015976,0.08034872630517262,0.07058823529411765,0.5133689839572193
all,finbert_negative_ratio_20d,2399,0.0,0.2639568613499675,0.07883579976055867,0.09,0.5197368421052632
all,finbert_neutral_ratio_20d,2399,0.0,0.4635730509484348,0.08457533657771124,0.22602739726027396,0.7040816326530612
all,finbert_confidence_mean_20d,2399,0.0,0.8153852493403168,0.01394823343426301,0.7792653316083916,0.8703674029166667
all,finbert_confidence_max_20d,2399,0.0,0.9714942040975405,0.0032967605887690267,0.95100987,0.97640926
all,finbert_low_confidence_count_20d,2399,0.0,6.303042934556065,3.980178567467953,0.0,19.0
all,finbert_high_confidence_positive_count_20d,2399,0.0,31.499791579824926,18.019586113254363,0.0,104.0
all,finbert_high_confidence_negative_count_20d,2399,0.0,34.557732388495204,18.203874543635237,4.0,116.0
all,finbert_sentiment_mean_20d,2399,0.0,0.021793760339091157,0.11527097748227405,-0.3359982605442857,0.32864707332164944
all,finbert_sentiment_sum_20d,2399,0.0,5.800497455770193,23.90870592765551,-65.7311559986,98.438372727
all,finbert_sentiment_std_20d,2399,0.0,0.5622519452945994,0.05079177756628222,0.4219495584613728,0.6973619530046604
all,finbert_sentiment_abs_mean_20d,2399,0.0,0.4490228666626183,0.06129481976346381,0.271048639173077,0.61853523745625
all,finbert_confidence_weighted_sentiment_mean_20d,2399,0.0,0.01049569164929711,0.12204083705188751,-0.3604642684594226,0.32085960521096557
all,finbert_positive_prob_mean_20d,2399,0.0,0.2868751935187032,0.06640171368108641,0.10970101454301076,0.4733984375454546
all,finbert_negative_prob_mean_20d,2399,0.0,0.2650814332610008,0.0688589440544383,0.10843518355222222,0.49382318822171056
all,finbert_neutral_prob_mean_20d,2399,0.0,0.4480433737217214,0.07081020539227004,0.25217457580921054,0.6568396651372549
all,finbert_count_matches_sample_table_20d,2399,0.0,1.0,0.0,1.0,1.0
all,finbert_news_count_60d,2399,0.0,589.57148812005,230.91356214334746,219.0,1103.0
all,finbert_missing_60d,2399,0.0,0.0,0.0,0.0,0.0
all,finbert_unique_source_count_60d,2399,0.0,32.64318466027512,9.916174226395878,14.0,52.0
all,finbert_positive_count_60d,2399,0.0,162.55606502709463,75.91815038900675,33.0,373.0
all,finbert_negative_count_60d,2399,0.0,154.55731554814506,66.42578138411652,34.0,345.0
all,finbert_neutral_count_60d,2399,0.0,272.45810754481033,116.582936683969,83.0,551.0
all,finbert_positive_ratio_60d,2399,0.0,0.27141708741013315,0.06472570087425386,0.11458333333333333,0.4170337738619677
all,finbert_negative_ratio_60d,2399,0.0,0.264893185455423,0.06365159089107088,0.11945392491467577,0.4360313315926893
all,finbert_neutral_ratio_60d,2399,0.0,0.46368972713444384,0.07300110137874566,0.27049180327868855,0.6516516516516516
all,finbert_confidence_mean_60d,2399,0.0,0.8153999324899079,0.009644105980399205,0.796797979955157,0.8534202392765956
all,finbert_confidence_max_60d,2399,0.0,0.9738166066611087,0.0017074799807333424,0.96641856,0.97640926
all,finbert_low_confidence_count_60d,2399,0.0,18.71696540225094,9.5650797393646,0.0,47.0
all,finbert_high_confidence_positive_count_60d,2399,0.0,93.15881617340558,45.90883962697942,9.0,223.0
all,finbert_high_confidence_negative_count_60d,2399,0.0,103.50646102542726,45.33447032084901,23.0,248.0
all,finbert_sentiment_mean_60d,2399,0.0,0.019592272788909824,0.09160105566414681,-0.19521180231485033,0.2573338606273038
all,finbert_sentiment_sum_60d,2399,0.0,15.872987546797795,54.97679078585946,-129.2370782974,179.62027355536
all,finbert_sentiment_std_60d,2399,0.0,0.5656426298940009,0.04329734850328261,0.482622130468424,0.6731144658063936
all,finbert_sentiment_abs_mean_60d,2399,0.0,0.44841876701771893,0.05315528080002255,0.3229577540203673,0.5834141360996721
all,finbert_confidence_weighted_sentiment_mean_60d,2399,0.0,0.007846374111958754,0.0962469309159525,-0.21954020955542708,0.25638963314101576
all,finbert_positive_prob_mean_60d,2399,0.0,0.285658101427558,0.05493657472310374,0.15209294509013607,0.40624339889372935
all,finbert_negative_prob_mean_60d,2399,0.0,0.26606582873823004,0.055797684793129916,0.13051223923651878,0.4152316581729765
all,finbert_neutral_prob_mean_60d,2399,0.0,0.44827607029677347,0.06222591324863941,0.2850016598711019,0.6015924476270628
all,finbert_count_matches_sample_table_60d,2399,0.0,1.0,0.0,1.0,1.0
all,finbert_sentiment_mean_z_7d,2399,0.0,0.38687824334592874,1.0594112231973083,-3.4485579499156636,2.997864947976082
all,finbert_news_fg_proxy_7d,2399,0.0,62.039454820677925,31.213391451117214,0.10096757032285097,99.75168221847885
all,finbert_weighted_sentiment_z_7d,2399,0.0,0.30920591166276057,1.1222184612109747,-3.6402037106234797,3.1274051913267544
all,finbert_weighted_news_fg_proxy_7d,2399,0.0,59.591903574787004,32.18638976120175,0.06884305688974734,99.80824936818607
all,finbert_sentiment_mean_z_20d,2399,0.0,0.507366423059493,1.1174410472865002,-2.9610824376969394,3.4820135971522985
all,finbert_news_fg_proxy_20d,2399,0.0,64.04482016707458,30.799365374957578,0.2672233376654205,99.90556106500503
all,finbert_weighted_sentiment_z_20d,2399,0.0,0.3978425343514295,1.1830683121252543,-3.198256808078369,3.40652159811333
all,finbert_weighted_news_fg_proxy_20d,2399,0.0,60.699849408647,32.13916504284394,0.16645847469872166,99.89018649363624
all,finbert_sentiment_mean_z_60d,2399,0.0,0.7115223382488942,1.2076834270924226,-2.120490018965279,3.8459466468045957
all,finbert_news_fg_proxy_60d,2399,0.0,67.75436783674458,31.762735234234743,1.4189246160004672,99.95436952692614
all,finbert_weighted_sentiment_z_60d,2399,0.0,0.5566624726544321,1.2689354127301877,-2.4412397528954712,3.8334977958789453
all,finbert_weighted_news_fg_proxy_60d,2399,0.0,63.818781863338444,33.51124540266833,0.7521203334015496,99.95321970997703
all,finbert_sentiment_delta_20d_7d,2399,0.0,-0.0006646221750635033,0.0972094451334991,-0.295803372879413,0.36287388814
all,finbert_news_fg_proxy_delta_20d_7d,2399,0.0,2.005365346396669,23.002070448325004,-82.87398661826674,89.2857195810406
all,finbert_sentiment_delta_60d_20d,2399,0.0,-0.0022014875501813313,0.07290814100137342,-0.1961925983976836,0.32886223916881274
all,finbert_news_fg_proxy_delta_60d_20d,2399,0.0,3.70954766966998,22.438130662797956,-71.06235806283635,90.54327358414594
